INPUT	FOUND_BY	DTXSID	PREFERRED_NAME	SMILES	QSAR_READY_SMILES
67-73-2	CAS-RN	DTXSID0040674	Fluocinolone acetonide	CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO	CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(O1)C(=O)CO
67-92-5	CAS-RN	DTXSID0058778	Dicyclomine hydrochloride	Cl.CCN(CC)CCOC(=O)C1(CCCCC1)C1CCCCC1	CCN(CC)CCOC(=O)C1(CCCCC1)C1CCCCC1
67-97-0	CAS-RN	DTXSID6026294	Vitamin D3	[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C)[C@H](C)CCCC(C)C	CC(C)CCCC(C)C1CCC2C(CCCC12C)=CC=C1CC(O)CCC1=C
670-40-6	CAS-RN	DTXSID20217198	Pseudoephedrine, hydrochloride, (-)-	Cl.CN[C@H](C)[C@H](O)C1=CC=CC=C1	CNC(C)C(O)C1=CC=CC=C1
670-54-2	CAS-RN	DTXSID7049425	Tetracyanoethylene	N#CC(C#N)=C(C#N)C#N	N#CC(C#N)=C(C#N)C#N
6700-56-7	NO_MATCH	-	-	-	-
67050-64-0	CAS-RN	DTXSID80986050	Sodium 5-[1-(butylsulfanyl)ethyl]-5-ethyl-6-hydroxy-2-oxo-2,5-dihydropyrimidin-4-olate	[Na+].CCCCSC(C)C1(CC)C(O)=NC(=O)N=C1[O-]	CCCCSC(C)C1(CC)C(O)=NC(=O)N=C1O
67055-59-8	CAS-RN	DTXSID60986093	3-[(1-Hydroxy-1-phenylpropan-2-yl)(methyl)amino]propanenitrile	CC(C(O)C1=CC=CC=C1)N(C)CCC#N	CC(C(O)C1=CC=CC=C1)N(C)CCC#N
6707-60-4	CAS-RN	DTXSID4047705	12-Oxahexadecanolide	O=C1CCCCCCCCCCOCCCCO1	O=C1CCCCCCCCCCOCCCCO1
67075-37-0	CAS-RN	DTXSID6070485	Anthra[2,1,9-def:6,5,10-d'e'f']diisoquinoline-1,3,8,10(2H,9H)-tetrone, 2,9-bis(2-phenylethyl)-	O=C1N(CCC2=CC=CC=C2)C(=O)C2=C3C1=CC=C1C4=C5C(=CC=C6C(=O)N(CCC7=CC=CC=C7)C(=O)C(C=C4)=C56)C(C=C2)=C31	O=C1N(CCC2=CC=CC=C2)C(=O)C2=C3C1=CC=C1C4=C5C(=CC=C6C(=O)N(CCC7=CC=CC=C7)C(=O)C(C=C4)=C56)C(C=C2)=C31
671-04-5	CAS-RN	DTXSID7041754	Carbanolate	CNC(=O)OC1=C(Cl)C=C(C)C(C)=C1	CNC(=O)OC1=C(Cl)C=C(C)C(C)=C1
671-95-4	CAS-RN	DTXSID4046153	Clofenamide	NS(=O)(=O)C1=CC=C(Cl)C(=C1)S(N)(=O)=O	NS(=O)(=O)C1=CC=C(Cl)C(=C1)S(N)(=O)=O
6711-48-4	CAS-RN	DTXSID7044974	N'-[3-(Dimethylamino)propyl]-N,N-dimethylpropane-1,3-diamine	CN(C)CCCNCCCN(C)C	CN(C)CCCNCCCN(C)C
67124-09-8	CAS-RN	DTXSID2028303	1-(tert-Dodecylthio)-2-propanol	-	-
67129-08-2	CAS-RN	DTXSID4058156	Metazachlor	CC1=CC=CC(C)=C1N(CN1C=CC=N1)C(=O)CCl	CC1=CC=CC(C)=C1N(CN1C=CC=N1)C(=O)CCl
67151-63-7	CAS-RN	DTXSID2044975	1-{Bis[3-(dimethylamino)propyl]amino}propan-2-ol	CC(O)CN(CCCN(C)C)CCCN(C)C	CC(O)CN(CCCN(C)C)CCCN(C)C
672-04-8	CAS-RN	DTXSID1042102	m-(1-Ethylpropyl)phenyl methylcarbamate	CCC(CC)C1=CC=CC(OC(=O)NC)=C1	CCC(CC)C1=CC=CC(OC(=O)NC)=C1
67210-66-6	CAS-RN	DTXSID40886820	2H-1-Benzopyran-2-one, 7-(diethylamino)-4-methyl-, sulfate (1:1)	OS(O)(=O)=O.CCN(CC)C1=CC2=C(C=C1)C(C)=CC(=O)O2	CCN(CC)C1=CC=C2C(C)=CC(=O)OC2=C1
6723-40-6	CAS-RN	DTXSID50217560	Fluindarol	FC(F)(F)C1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O	FC(F)(F)C1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O
67238-62-4	CAS-RN	DTXSID50217565	Ether, 4-chlorophenyl (4'-chloro-2'-chloromethylaminophenyl)	ClCNC1=C(OC2=CC=C(Cl)C=C2)C=CC(Cl)=C1	ClCNC1=C(OC2=CC=C(Cl)C=C2)C=CC(Cl)=C1
67239-04-7	CAS-RN	DTXSID00217570	Cyclohexylamine, N-methyl-N-tributoxysilyl-	CCCCO[Si](OCCCC)(OCCCC)N(C)C1CCCCC1	CCCCO[Si](OCCCC)(OCCCC)N(C)C1CCCCC1
67239-26-3	CAS-RN	DTXSID80217573	Isoxazolo(5,4-d)pyrimidine, 6-tert-butyl-3-isopropyl-	CC(C)C1=NOC2=NC(=NC=C12)C(C)(C)C	CC(C)C1=NOC2=NC(=NC=C12)C(C)(C)C
6724-53-4	CAS-RN	DTXSID1021114	Perhexiline maleate	OC(=O)\C=C/C(O)=O.C(C(C1CCCCC1)C1CCCCC1)C1CCCCN1	C(C(C1CCCCC1)C1CCCCC1)C1CCCCN1
67255-31-6	CAS-RN	DTXSID30217583	Hydrel	NN.OP(O)(=O)CCCl	OP(O)(=O)CCCl
67274-16-2	NO_MATCH	-	-	-	-
6728-26-3	CAS-RN	DTXSID1041425	(2E)-2-Hexenal	CCC\C=C\C=O	CCCC=CC=O
673-04-1	CAS-RN	DTXSID9042388	Simetone	CCNC1=NC(OC)=NC(NCC)=N1	CCNC1=NC(OC)=NC(NCC)=N1
673-31-4	CAS-RN	DTXSID2046464	Phenprobamate	NC(=O)OCCCC1=CC=CC=C1	NC(=O)OCCCC1=CC=CC=C1
67306-00-7	CAS-RN	DTXSID9058157	Fenpropidin	CC(CN1CCCCC1)CC1=CC=C(C=C1)C(C)(C)C	CC(CN1CCCCC1)CC1=CC=C(C=C1)C(C)(C)C
67306-03-0	CAS-RN	DTXSID001015622	4-[3-[4-(1,1-Dimethylethyl)phenyl]-2-methylpropyl]-2,6-dimethylmorpholine	CC(CN1CC(C)OC(C)C1)CC1=CC=C(C=C1)C(C)(C)C	CC(CN1CC(C)OC(C)C1)CC1=CC=C(C=C1)C(C)(C)C
6731-36-8	CAS-RN	DTXSID4020165	1,1-Bis(tert-butylperoxy)-3,3,5-trimethylcyclohexane	CC1CC(C)(C)CC(C1)(OOC(C)(C)C)OOC(C)(C)C	CC1CC(C)(C)CC(C1)(OOC(C)(C)C)OOC(C)(C)C
67329-03-7	CAS-RN	DTXSID10986588	S-[1-(3,4-Dioxopyrrolidin-1-yl)ethyl] O,O-dimethyl phosphorodithioate	COP(=S)(OC)SC(C)N1CC(=O)C(=O)C1	COP(=S)(OC)SC(C)N1CC(=O)C(=O)C1
67330-25-0	NO_MATCH	-	-	-	-
6734-80-1	CAS-RN	DTXSID2040361	Metam-sodium hydrate	O.O.O.[Na+].CNC([S-])=S	CNC(S)=S
67358-82-1	CAS-RN	DTXSID60986619	2-Oxo-3-[4-(1-oxo-1,3-dihydro-2H-isoindol-2-yl)phenyl]butanamide	CC(C(=O)C(N)=O)C1=CC=C(C=C1)N1CC2=CC=CC=C2C1=O	CC(C(=O)C(N)=O)C1=CC=C(C=C1)N1CC2=CC=CC=C2C1=O
67367-65-1	NO_MATCH	-	-	-	-
67369-98-6	CAS-RN	DTXSID50217722	1H-Indole-3-acetic acid, 1-(p-chlorobenzoyl)-5-methoxy-2-methyl-, (alpha,alpha,alpha-trifluoro-m-tolyl) ester	COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(=O)OC1=CC=CC(=C1)C(F)(F)F	COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(=O)OC1=CC=CC(=C1)C(F)(F)F
67369-99-7	CAS-RN	DTXSID10217723	1H-Indole-3-acetic acid, 1-(p-chlorobenzoyl)-5-methoxy-2-methyl-, m-tolyl ester	COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(=O)OC1=CC=CC(C)=C1	COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(=O)OC1=CC=CC(C)=C1
67370-00-7	CAS-RN	DTXSID70217724	IND 9	COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(=O)NC1CCCC1	COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(=O)NC1CCCC1
67375-30-8	CAS-RN	DTXSID7041201	alpha-Cypermethrin	CC1(C)[C@H](C=C(Cl)Cl)[C@@H]1C(=O)O[C@@H](C#N)C1=CC=CC(OC2=CC=CC=C2)=C1	CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1
67403-00-3	CAS-RN	DTXSID3034290	Potassium 3,4-dichloro-5-isothiazolecarboxylate	[K+].[O-]C(=O)C1=C(Cl)C(Cl)=NS1	OC(=O)C1=C(Cl)C(Cl)=NS1
67409-24-9	CAS-RN	DTXSID50986683	Sodium O-[3-(dodecyloxy)-2-hydroxypropyl] sulfurothioate	[Na+].[H][C@](O)(COCCCCCCCCCCCC)COS([O-])(=O)=S	CCCCCCCCCCCCOCC(O)COS(O)(=O)=S
67446-03-1	CAS-RN	DTXSID90217786	Anthra(9,1,2-cde)benzo(rst)pentaphene-5,10-dione, 15,18-dinitro-	[O-][N+](=O)C1=C2C3=CC=CC=C3C(=O)C3=C2C2=C(C=C3)C3=C4C(=CC(=C5C6=CC=CC=C6C(=O)C(C=C3)=C45)[N+]([O-])=O)C2=C1	[O-][N+](=O)C1=C2C3=CC=CC=C3C(=O)C3=C2C2=C(C=C3)C3=C4C(=CC(=C5C6=CC=CC=C6C(=O)C(C=C3)=C45)[N+]([O-])=O)C2=C1
674773-12-7	CAS-RN	DTXSID00407095	methyl 5-amino-4-cyano-3-(2-methoxy-2-oxoethyl)thiophene-2-carboxylate	COC(=O)CC1=C(SC(N)=C1C#N)C(=O)OC	COC(=O)CC1=C(SC(N)=C1C#N)C(=O)OC
67485-29-4	CAS-RN	DTXSID6023868	Hydramethylnon	CC1(C)CNC(NC1)=NN=C(\C=C\C1=CC=C(C=C1)C(F)(F)F)/C=C/C1=CC=C(C=C1)C(F)(F)F	CC1(C)CNC(NC1)=NN=C(C=CC1=CC=C(C=C1)C(F)(F)F)C=CC1=CC=C(C=C1)C(F)(F)F
675-62-7	CAS-RN	DTXSID8027290	Silane, dichloromethyl(3,3,3-trifluoropropyl)-	C[Si](Cl)(Cl)CCC(F)(F)F	C[Si](Cl)(Cl)CCC(F)(F)F
6753-24-8	CAS-RN	DTXSID0041355	2,4-DB-butyl	CCCCOC(=O)CCCOC1=CC=C(Cl)C=C1Cl	CCCCOC(=O)CCCOC1=CC=C(Cl)C=C1Cl
6754-13-8	CAS-RN	DTXSID50217868	Helenalin	C[C@@H]1C[C@H]2OC(=O)C(=C)[C@H]2[C@H](O)[C@@]2(C)[C@H]1C=CC2=O	CC1CC2OC(=O)C(=C)C2C(O)C2(C)C1C=CC2=O
67542-43-2	CAS-RN	DTXSID90986920	N-{4-[(Thiophene-2-carbonyl)oxy]phenyl}ethanimidic acid	CC(O)=NC1=CC=C(OC(=O)C2=CC=CS2)C=C1	CC(O)=NC1=CC=C(OC(=O)C2=CC=CS2)C=C1
67557-56-6	CAS-RN	DTXSID50217888	Methyl(butyroxymethyl)nitrosamine	CCCC(=O)OCN(C)N=O	CCCC(=O)OCN(C)N=O
67557-57-7	CAS-RN	DTXSID10217889	Acetic acid, methylnitrosaminomethyl-d3 ester	[2H]C([2H])([2H])N(COC(C)=O)N=O	CN(COC(C)=O)N=O
67564-91-4	CAS-RN	DTXSID4034601	(2R,6S)-Fenpropimorph	CC(CN1C[C@H](C)O[C@H](C)C1)CC1=CC=C(C=C1)C(C)(C)C	CC(CN1CC(C)OC(C)C1)CC1=CC=C(C=C1)C(C)(C)C
67578-42-1	CAS-RN	DTXSID60986937	2-(11-Oxo-10,11-dihydrodibenzo[b,f]oxepin-2-yl)propanoic acid	CC(C(O)=O)C1=CC2=C(OC3=CC=CC=C3CC2=O)C=C1	CC(C(O)=O)C1=CC2=C(OC3=CC=CC=C3CC2=O)C=C1
67584-55-8	CAS-RN	DTXSID7070507	2-(Methyl((nonafluorobutyl)sulphonyl)amino)ethyl acrylate	CN(CCOC(=O)C=C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	CN(CCOC(=O)C=C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
676-83-5	CAS-RN	DTXSID1060978	Methylphosphonous dichloride	CP(Cl)Cl	CP(Cl)Cl
67610-51-9	CAS-RN	DTXSID50217929	1-Piperidineethanamine, N-(3-chlorophenyl)-N-(4-(1,1-dimethylethyl)phenyl)-, monohydrochloride	Cl.CC(C)(C)C1=CC=C(C=C1)N(CCN1CCCCC1)C1=CC(Cl)=CC=C1	CC(C)(C)c1ccc(cc1)N(CCN1CCCCC1)c1cccc(Cl)c1
67658-42-8	CAS-RN	DTXSID50987019	2,3-Dihydroxybutanedioic acid--2-(6-ethylergolin-8-yl)ethanimidic acid (1/1)	[H][C@](O)(C(O)=O)[C@@]([H])(O)C(O)=O.[H][C@]1(CC(O)=N)CN(CC)[C@]2([H])CC3=CNC4=CC=CC(=C34)C2([H])C1	CCN1CC(CC(O)=N)CC2C1CC1=CNC3=CC=CC2=C13
67696-82-6	NO_MATCH	-	-	-	-
67700-30-5	NO_MATCH	-	-	-	-
67704-50-1	CAS-RN	DTXSID10987050	2-[(2-Hydroxy-2-phenylethyl)amino]-2-methylpropan-1-ol--hydrogen chloride (1/1)	Cl.CC(C)(CO)NCC(O)C1=CC=CC=C1	CC(C)(CO)NCC(O)C1=CC=CC=C1
67704-68-1	CAS-RN	DTXSID90217988	Metazine	CC(C)NC1=NC(=NC(NC(C)C)=N1)N(C)C#N	CC(C)NC1=NC(=NC(NC(C)C)=N1)N(C)C#N
67715-80-4	CAS-RN	DTXSID9047706	2-Methyl-4-propyl-1,3-oxathiane	CCCC1CCOC(C)S1	CCCC1CCOC(C)S1
67746-30-9	CAS-RN	DTXSID50886871	2-Hexene, 1,1-diethoxy-, (2E)-	CCC\C=C\C(OCC)OCC	CCCC=CC(OCC)OCC
67747-09-5	CAS-RN	DTXSID4024270	Prochloraz	CCCN(CCOC1=C(Cl)C=C(Cl)C=C1Cl)C(=O)N1C=CN=C1	CCCN(CCOC1=C(Cl)C=C(Cl)C=C1Cl)C(=O)N1C=CN=C1
6775-25-3	CAS-RN	DTXSID50987079	1-(3,6-Dihydropyridin-1(2H)-yl)-3-(2-methylphenoxy)propan-2-ol--hydrogen chloride (1/1)	Cl.CC1=CC=CC=C1OCC(O)CN1CCC=CC1	CC1=CC=CC=C1OCC(O)CN1CCC=CC1
67762-53-2	CAS-RN	DTXSID9028334	Carboxylic acids, C5-9, tetraesters with pentaerythritol	-	-
67774-74-7	CAS-RN	DTXSID3028340	Benzene, C10-13-alkyl derivs.	-	-
67785-74-4	CAS-RN	DTXSID4070584	1-Undecene, 11,11-bis[(3,7-dimethyl-2,6-octadienyl)oxy]-	CC(C)=CCCC(C)=CCOC(CCCCCCCCC=C)OCC=C(C)CCC=C(C)C	CC(C)=CCCC(C)=CCOC(CCCCCCCCC=C)OCC=C(C)CCC=C(C)C
67785-77-7	CAS-RN	DTXSID90867326	Benzeneethanol, .alpha.,.alpha.-dimethyl-, 1-propanoate	CCC(=O)OC(C)(C)CC1=CC=CC=C1	CCC(=O)OC(C)(C)CC1=CC=CC=C1
67786-25-8	CAS-RN	DTXSID0029397	Tetrasodium 4,4'-bis(4-(4-sulfophenylamino)-6-(bis(2-hydroxypropyl)amino)-s-triazin-2-yl)amino-2,2-stilbenedisulfonate	[Na+].[Na+].[Na+].[Na+].CC(O)CN(CC(C)O)C1=NC(NC2=CC(=C(C=CC3=C(C=C(NC4=NC(=NC(NC5=CC=C(C=C5)S([O-])(=O)=O)=N4)N(CC(C)O)CC(C)O)C=C3)S([O-])(=O)=O)C=C2)S([O-])(=O)=O)=NC(NC2=CC=C(C=C2)S([O-])(=O)=O)=N1	CC(O)CN(CC(C)O)C1=NC(NC2=CC=C(C=CC3=CC=C(NC4=NC(=NC(NC5=CC=C(C=C5)S(O)(=O)=O)=N4)N(CC(C)O)CC(C)O)C=C3S(O)(=O)=O)C(=C2)S(O)(=O)=O)=NC(NC2=CC=C(C=C2)S(O)(=O)=O)=N1
67801-20-1	CAS-RN	DTXSID7052369	3-Methyl-5-(2,2,3-trimethyl-3-cyclopenten-1-yl)pent-4-en-2-ol	CC(O)C(C)C=CC1CC=C(C)C1(C)C	CC(O)C(C)C=CC1CC=C(C)C1(C)C
67801-38-1	CAS-RN	DTXSID1052371	4-(2,4,6-Trimethyl-3-cyclohexen-1-yl)-3-buten-2-one	CC1CC(C)=CC(C)C1C=CC(C)=O	CC1CC(C)=CC(C)C1C=CC(C)=O
67814-76-0	CAS-RN	DTXSID2046462	Isepamicin sulfate	OS(O)(=O)=O.CN[C@@H]1[C@@H](O)[C@@H](O[C@H]2[C@@H](C[C@H](N)[C@@H](O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]2O)NC(=O)C(O)CN)OC[C@]1(C)O	CNC1C(O)C(OC2C(CC(N)C(OC3OC(CN)C(O)C(O)C3O)C2O)NC(=O)C(O)CN)OCC1(C)O
67874-80-0	CAS-RN	DTXSID30886995	Butanoic acid, 3,7-dimethyloctyl ester	CCCC(=O)OCCC(C)CCCC(C)C	CCCC(=O)OCCC(C)CCCC(C)C
67874-81-1	CAS-RN	DTXSID90886996	1H-3a,7-Methanoazulene, octahydro-6-methoxy-3,6,8,8-tetramethyl-, (3R,3aS,6R,7R,8aS)-	CO[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C	[H]C12CC3(CCC1(C)OC)C(C)CCC3C2(C)C
67883-79-8	CAS-RN	DTXSID7047562	(3Z)-Hex-3-en-1-yl (2E)-2-methylbut-2-enoate	CC\C=C/CCOC(=O)C(\C)=C\C	CCC=CCCOC(=O)C(C)=CC
6789-80-6	CAS-RN	DTXSID30884335	3-Hexenal, (3Z)-	CC\C=C/CC=O	CCC=CCC=O
6789-88-4	CAS-RN	DTXSID9025403	Hexyl benzoate	CCCCCCOC(=O)C1=CC=CC=C1	CCCCCCOC(=O)C1=CC=CC=C1
679-36-7	CAS-RN	DTXSID20218120	Phosphonic acid, (1-(difluoromethyl)-2,2-difluoro-1-hydroxyethyl)-, diethyl ester	CCOP(=O)(OCC)C(O)(C(F)F)C(F)F	CCOP(=O)(OCC)C(O)(C(F)F)C(F)F
6790-58-5	CAS-RN	DTXSID0047113	(-)-Ambroxide	C[C@@]12CC[C@H]3C(C)(C)CCC[C@]3(C)[C@H]1CCO2	CC12CCC3C(C)(C)CCCC3(C)C1CCO2
6794-94-1	CAS-RN	DTXSID50987332	1,2-Diethyldiaziridine	CCN1CN1CC	CCN1CN1CC
67989-88-2	CAS-RN	DTXSID5049609	Ethylenediaminetetraacetic acid, diammonium copper salt	[NH4+].[NH4+].[Cu++].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O	OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CC(O)=O
67990-05-0	CAS-RN	DTXSID0070942	N-(5-Chloro-2-methoxyphenyl)-3-hydroxy-4-((2-methoxy-5-((phenylamino)carbonyl)phenyl)azo)naphthalene-2-carboxamide	COC1=C(NC(=O)C2=C(O)C(N=NC3=C(OC)C=CC(=C3)C(=O)NC3=CC=CC=C3)=C3C=CC=CC3=C2)C=C(Cl)C=C1	COC1=C(NC(=O)C2=C(O)C(N=NC3=C(OC)C=CC(=C3)C(=O)NC3=CC=CC=C3)=C3C=CC=CC3=C2)C=C(Cl)C=C1
68-11-1	CAS-RN	DTXSID8026141	Thioglycolic acid	OC(=O)CS	OC(=O)CS
68-12-2	CAS-RN	DTXSID6020515	N,N-Dimethylformamide	CN(C)C=O	CN(C)C=O
68-26-8	CAS-RN	DTXSID3023556	Retinol	C\C(=C/CO)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C	CC(=CCO)C=CC=C(C)C=CC1=C(C)CCCC1(C)C
68-36-0	CAS-RN	DTXSID7026366	1,4-Bis(trichloromethyl)benzene	ClC(Cl)(Cl)C1=CC=C(C=C1)C(Cl)(Cl)Cl	ClC(Cl)(Cl)C1=CC=C(C=C1)C(Cl)(Cl)Cl
68-41-7	CAS-RN	DTXSID8022870	Cycloserine	N[C@@H]1CONC1=O	NC1CONC1=O
68-88-2	CAS-RN	DTXSID8023137	Hydroxyzine	OCCOCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1	OCCOCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1
68-89-3	CAS-RN	DTXSID8020543	Dipyrone	[Na+].CN(CS([O-])(=O)=O)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1	CN(CS(O)(=O)=O)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1
68-91-7	CAS-RN	DTXSID3023710	Trimethaphan 10-camphorsulfonate	CC1(C)C2CCC1(CS([O-])(=O)=O)C(=O)C2.O=C1N(CC2=CC=CC=C2)C2C[S+]3CCCC3C2N1CC1=CC=CC=C1	O=C1N(CC2=CC=CC=C2)C2CS3CCCC3C2N1CC1=CC=CC=C1
680-31-9	CAS-RN	DTXSID6020694	Hexamethylphosphoramide	CN(C)P(=O)(N(C)C)N(C)C	CN(C)P(=O)(N(C)C)N(C)C
68015-78-1	CAS-RN	DTXSID1070981	Zincate(1-), [N,N-bis[(carboxy-.kappa.O)methyl]glycinato(3-)-.kappa.N,.kappa.O]-, ammonium, (T-4)-	N.[Zn++].OC(=O)CN(CC([O-])=O)CC([O-])=O	OC(=O)CN(CC(O)=O)CC(O)=O
68037-57-0	CAS-RN	DTXSID0052384	2-Ethylhexyl trihydrogen orthosilicate	CCCCC(CC)CO[Si](O)(O)O	CCCCC(CC)CO[Si](O)(O)O
68037-92-3	CAS-RN	DTXSID30894474	Amines, C16-22-alkyl	-	-
6804-07-5	CAS-RN	DTXSID6043913	Carbadox	COC(=O)N\N=C\C1=[N+]([O-])C2=C(C=CC=C2)[N+]([O-])=C1	COC(=O)N=NCC1=[N+]([O-])C2=C(C=CC=C2)[N+]([O-])=C1
68049-83-2	CAS-RN	DTXSID2034205	Azafenidin	ClC1=CC(Cl)=C(C=C1OCC#C)N1N=C2CCCCN2C1=O	ClC1=CC(Cl)=C(C=C1OCC#C)N1N=C2CCCCN2C1=O
68085-85-8	CAS-RN	DTXSID6023997	alpha-Cyhalothrin	CC1(C)C(\C=C(/Cl)C(F)(F)F)C1C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1	CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1
6809-52-5	CAS-RN	DTXSID6048620	Teprenone	CC(C)=CCC\C(C)=C\CC\C(C)=C\CCC(C)=CCCC(C)=O	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=O
68099-86-5	CAS-RN	DTXSID00964274	Bepridil hydrochloride	Cl.CC(C)COCC(CN(CC1=CC=CC=C1)C1=CC=CC=C1)N1CCCC1	CC(C)COCC(CN(CC1=CC=CC=C1)C1=CC=CC=C1)N1CCCC1
681-06-1	CAS-RN	DTXSID50218294	Phosphonothioic acid, methyl-, O,O-dimethyl ester	COP(C)(=S)OC	COP(C)(=S)OC
681-71-0	CAS-RN	DTXSID70218296	S,S,S-Trimethyl phosphorotrithioate	CSP(=O)(SC)SC	CSP(=O)(SC)SC
68104-02-9	CAS-RN	DTXSID6073607	1,4-Benzenediamine, 2-methoxy-N1,N1,5-trimethyl-, sulfate (1:1)	OS(O)(=O)=O.COC1=CC(N)=C(C)C=C1N(C)C	COc1cc(N)c(C)cc1N(C)C
68130-53-0	CAS-RN	DTXSID4028381	Decanoic acid, mixed esters with heptanoic acid, octanoic acid and trimethylolpropane	-	-
68131-04-4	CAS-RN	DTXSID9028382	Humic acids, sodium salts	-	-
68133-72-2	CAS-RN	DTXSID40887175	Acetaldehyde, [(3Z)-3-hexen-1-yloxy]-	CC\C=C/CCOCC=O	CCC=CCCOCC=O
68133-73-3	CAS-RN	DTXSID00887176	2,6-Octadienoic acid, 3,7-dimethyl-, 3-methylbutyl ester, (2E)-	CC(C)CCOC(=O)\C=C(/C)CCC=C(C)C	CC(C)CCOC(=O)C=C(C)CCC=C(C)C
6814-58-0	CAS-RN	DTXSID3058454	5-Chloro-3-methyl-4-nitro-1H-pyrazole	CC1=C(C(Cl)=NN1)[N+]([O-])=O	CC1=C(C(Cl)=NN1)[N+]([O-])=O
68141-17-3	CAS-RN	DTXSID9052395	1,1-Dimethoxy-2-methylundecane	CCCCCCCCCC(C)C(OC)OC	CCCCCCCCCC(C)C(OC)OC
68153-95-7	CAS-RN	DTXSID5028401	Amines, di-C12-18-alkyl	-	-
68155-07-7	CAS-RN	DTXSID1029415	Amides, C8-18 and C18-unsatd., N,N-bis(hydroxyethyl)	-	-
68157-60-8	CAS-RN	DTXSID1034634	Forchlorfenuron	ClC1=NC=CC(NC(=O)NC2=CC=CC=C2)=C1	ClC1=NC=CC(NC(=O)NC2=CC=CC=C2)=C1
68171-33-5	CAS-RN	DTXSID5071206	Isopropyl isostearate	-	-
68189-23-1	CAS-RN	DTXSID9052399	4-[(Diphenylhydrazinylidene)methyl]-N,N-diethylaniline	CCN(CC)C1=CC=C(C=NN(C2=CC=CC=C2)C2=CC=CC=C2)C=C1	CCN(CC)C1=CC=C(C=NN(C2=CC=CC=C2)C2=CC=CC=C2)C=C1
682-01-9	CAS-RN	DTXSID9042382	Tetrapropyl orthosilicate	CCCO[Si](OCCC)(OCCC)OCCC	CCCO[Si](OCCC)(OCCC)OCCC
682-09-7	CAS-RN	DTXSID7044976	2,2-Bis[(prop-2-en-1-yloxy)methyl]butan-1-ol	CCC(CO)(COCC=C)COCC=C	CCC(CO)(COCC=C)COCC=C
682-11-1	CAS-RN	DTXSID5052674	2-Allyloxymethyl-2-ethylpropanediol	CCC(CO)(CO)COCC=C	CCC(CO)(CO)COCC=C
68206-94-0	CAS-RN	DTXSID2048373	Cloricromen	CCOC(=O)COC1=C(Cl)C2=C(C=C1)C(C)=C(CCN(CC)CC)C(=O)O2	CCOC(=O)COC1=C(Cl)C2=C(C=C1)C(C)=C(CCN(CC)CC)C(=O)O2
68227-46-3	CAS-RN	DTXSID3028421	2-Ethylhexyl ((3-((2-(dimethylamino)ethoxy)carbonyl)amino)-4-methylphenyl)carbamate, 2-hydroxy-propanoic acid salt	CC(O)C(O)=O.CCCCC(CC)COC(=O)NC1=CC=C(C)C(NC(=O)OCCN(C)C)=C1	CCCCC(CC)COC(=O)NC1=CC=C(C)C(NC(=O)OCCN(C)C)=C1
68228-18-2	CAS-RN	DTXSID8058455	Proglinazine-ethyl	CCOC(=O)CNC1=NC(NC(C)C)=NC(Cl)=N1	CCOC(=O)CNC1=NC(NC(C)C)=NC(Cl)=N1
