INPUT	FOUND_BY	DTXSID	PREFERRED_NAME	SMILES	QSAR_READY_SMILES
26401-35-4	CAS-RN	DTXSID6067206	Diisotridecyl adipate	CC(C)CCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCCC(C)C	CC(C)CCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCCC(C)C
26419-73-8	CAS-RN	DTXSID3042475	Tirpate	CNC(=O)ON=CC1(C)SCC(C)S1	CNC(=O)ON=CC1(C)SCC(C)S1
2642-71-9	CAS-RN	DTXSID5037498	Azinphos-ethyl	CCOP(=S)(OCC)SCN1N=NC2=CC=CC=C2C1=O	CCOP(=S)(OCC)SCN1N=NC2=CC=CC=C2C1=O
26445-05-6	NO_MATCH	-	-	-	-
26447-14-3	CAS-RN	DTXSID6051938	2-[(Methylphenoxy)methyl]oxirane	-	-
26447-85-8	CAS-RN	DTXSID10465166	Methyl 2,2-dithienylglycolate	COC(=O)C(O)(C1=CC=CS1)C1=CC=CS1	COC(=O)C(O)(C1=CC=CS1)C1=CC=CS1
26485-73-4	CAS-RN	DTXSID30181078	3,5-Pyrazolidinedione, 4-benzyl-1,2-diphenyl-	O=C1C(CC2=CC=CC=C2)C(=O)N(N1C1=CC=CC=C1)C1=CC=CC=C1	O=C1C(CC2=CC=CC=C2)C(=O)N(N1C1=CC=CC=C1)C1=CC=CC=C1
26485-81-4	CAS-RN	DTXSID90181079	3,5-Pyrazolidinedione, 1,2-diphenyl-4-isopropylidene-	CC(C)=C1C(=O)N(N(C1=O)C1=CC=CC=C1)C1=CC=CC=C1	CC(C)=C1C(=O)N(N(C1=O)C1=CC=CC=C1)C1=CC=CC=C1
26485-82-5	CAS-RN	DTXSID00181080	3,5-Pyrazolidinedione, 4-sec-butylidene-1,2-diphenyl-	CCC(C)=C1C(=O)N(N(C1=O)C1=CC=CC=C1)C1=CC=CC=C1	CCC(C)=C1C(=O)N(N(C1=O)C1=CC=CC=C1)C1=CC=CC=C1
26501-80-4	CAS-RN	DTXSID00949369	1,4,6,7,8,8-Hexachlorohexahydro-4,7-methano-2-benzofuran-5(3H)-one	ClC1OCC2C1C1(Cl)C(Cl)C(=O)C2(Cl)C1(Cl)Cl	ClC1OCC2C1C1(Cl)C(Cl)C(=O)C2(Cl)C1(Cl)Cl
2652-77-9	CAS-RN	DTXSID60877699	2,5-PYRAZOLIDINDIONE,1,2-DIPHENYL	O=C1CC(=O)N(N1C1=CC=CC=C1)C1=CC=CC=C1	O=C1CC(=O)N(N1C1=CC=CC=C1)C1=CC=CC=C1
26523-78-4	CAS-RN	DTXSID8027903	Nonylphenolphosphite(3:1)	-	-
2653-16-9	CAS-RN	DTXSID30465820	2-chloro-N-methyl-N-(4-nitrophenyl)acetamide	CN(C(=O)CCl)C1=CC=C(C=C1)[N+]([O-])=O	CN(C(=O)CCl)C1=CC=C(C=C1)[N+]([O-])=O
2653-39-6	CAS-RN	DTXSID40949383	2-[(4-Ethenylphenoxy)methyl]oxirane	C=CC1=CC=C(OCC2CO2)C=C1	C=CC1=CC=C(OCC2CO2)C=C1
26530-20-1	CAS-RN	DTXSID1025805	Octhilinone	CCCCCCCCN1SC=CC1=O	CCCCCCCCN1SC=CC1=O
2654-58-2	CAS-RN	DTXSID0051940	4,4-Dimethyl-1-phenyl-3-pyrazolidone	CC1(C)CN(NC1=O)C1=CC=CC=C1	CC1(C)CN(NC1=O)C1=CC=CC=C1
26544-20-7	CAS-RN	DTXSID0034306	MCPA-isooctyl	-	-
26544-23-0	CAS-RN	DTXSID3027904	Diphenyl isodecyl phosphite	-	-
26544-38-7	CAS-RN	DTXSID8027905	(Tetrapropenyl)succinic anhydride	-	-
2655-14-3	CAS-RN	DTXSID7058042	XMC	CNC(=O)OC1=CC(C)=CC(C)=C1	CNC(=O)OC1=CC(C)=CC(C)=C1
2655-15-4	CAS-RN	DTXSID9041318	2,3,5-Trimethylphenyl methylcarbamate	CNC(=O)OC1=C(C)C(C)=CC(C)=C1	CNC(=O)OC1=C(C)C(C)=CC(C)=C1
2655-19-8	CAS-RN	DTXSID0041690	Butacarb	CNC(=O)OC1=CC(=CC(=C1)C(C)(C)C)C(C)(C)C	CNC(=O)OC1=CC(=CC(=C1)C(C)(C)C)C(C)(C)C
26567-10-2	CAS-RN	DTXSID70460556	[1,1'-Biphenyl]-2,2'-diol, 3,3',5,5'-tetramethyl-	CC1=CC(C)=C(O)C(=C1)C1=CC(C)=CC(C)=C1O	CC1=CC(C)=C(O)C(=C1)C1=CC(C)=CC(C)=C1O
26605-69-6	CAS-RN	DTXSID60949446	Sodium N-(2-carboxy-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptan-6-yl)-3-[(2,3-dihydro-1H-inden-5-yl)oxy]-3-oxo-2-phenylpropanimidate	[Na+].CC1(C)SC2C(N=C([O-])C(C(=O)OC3=CC=C4CCCC4=C3)C3=CC=CC=C3)C(=O)N2C1C(O)=O	CC1(C)SC2C(NC(=O)C(C(=O)OC3=CC4=C(CCC4)C=C3)C3=CC=CC=C3)C(=O)N2C1C(O)=O
26615-21-4	CAS-RN	DTXSID9023756	Zotepine	CN(C)CCOC1=CC2=C(SC3=CC=C(Cl)C=C13)C=CC=C2	CN(C)CCOC1=CC2=C(SC3=CC=C(Cl)C=C13)C=CC=C2
26637-71-8	CAS-RN	DTXSID10181177	Bicycloheptane, dibromo-	[H]C12CCC([H])(CC1)C2(Br)Br	[H]C12CCC([H])(CC1)C2(Br)Br
2664-63-3	CAS-RN	DTXSID9047960	4,4'-Thiodiphenol	OC1=CC=C(SC2=CC=C(O)C=C2)C=C1	OC1=CC=C(SC2=CC=C(O)C=C2)C=C1
26644-46-2	CAS-RN	DTXSID5032654	Triforine	ClC(Cl)(Cl)C(NC=O)N1CCN(CC1)C(NC=O)C(Cl)(Cl)Cl	ClC(Cl)(Cl)C(NC=O)N1CCN(CC1)C(NC=O)C(Cl)(Cl)Cl
2665-30-7	CAS-RN	DTXSID7042225	O-(p-Nitrophenyl) O-phenyl methylphosphonothioate	CP(=S)(OC1=CC=CC=C1)OC1=CC=C(C=C1)[N+]([O-])=O	CP(=S)(OC1=CC=CC=C1)OC1=CC=C(C=C1)[N+]([O-])=O
26651-96-7	CAS-RN	DTXSID1029336	4,6,10-Dodecatrien-3-one, 7,11-dimethyl-	CCC(=O)\C=C\C=C(/C)CCC=C(C)C	CCC(=O)C=CC=C(C)CCC=C(C)C
26658-19-5	CAS-RN	DTXSID8047054	Sorbitan tristearate	CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](OC(=O)CCCCCCCCCCCCCCCCC)[C@H]1OC[C@H](O)[C@H]1OC(=O)CCCCCCCCCCCCCCCCC	CCCCCCCCCCCCCCCCCC(=O)OCC(OC(=O)CCCCCCCCCCCCCCCCC)C1OCC(O)C1OC(=O)CCCCCCCCCCCCCCCCC
2666-14-0	CAS-RN	DTXSID8029658	Phosphonic acid, (1-hydroxyethylidene)bis-, trisodium salt	[Na+].[Na+].[Na+].CC(O)(P(O)([O-])=O)P([O-])([O-])=O	CC(O)(P(O)(O)=O)P(O)(O)=O
26662-09-9	CAS-RN	DTXSID20949487	Diethyl 6-methyl-2-oxo-2H-pyran-4-yl phosphate	CCOP(=O)(OCC)OC1=CC(=O)OC(C)=C1	CCOP(=O)(OCC)OC1=CC(=O)OC(C)=C1
2667-40-5	CAS-RN	DTXSID10181192	Phosphoric acid, 2,2-bis(ethylthio)ethenyl diethyl ester (9CI)	CCOP(=O)(OCC)OC=C(SCC)SCC	CCOP(=O)(OCC)OC=C(SCC)SCC
2667-41-6	CAS-RN	DTXSID70181193	GC 3582	CCOP(=O)(OCC)OC(=C(Cl)Cl)C1=CC(Cl)=CC(Cl)=C1	CCOP(=O)(OCC)OC(=C(Cl)Cl)C1=CC(Cl)=CC(Cl)=C1
2667-49-4	CAS-RN	DTXSID10949491	O-(2,4-Dichlorophenyl) O-methyl methylphosphonothioate	COP(C)(=S)OC1=C(Cl)C=C(Cl)C=C1	COP(C)(=S)OC1=C(Cl)C=C(Cl)C=C1
2667-52-9	CAS-RN	DTXSID70949492	O,O-Dipropan-2-yl S-{[(propan-2-yl)sulfanyl]methyl} phosphorodithioate	CC(C)OP(=S)(OC(C)C)SCSC(C)C	CC(C)OP(=S)(OC(C)C)SCSC(C)C
26675-46-7	CAS-RN	DTXSID3020752	Isoflurane	FC(F)OC(Cl)C(F)(F)F	FC(F)OC(Cl)C(F)(F)F
2668-92-0	CAS-RN	DTXSID7042227	O,O-Diethyl O-naphthaloximide phosphorothioate	CCOP(=S)(OCC)ON1C(=O)C2=CC=CC3=C2C(=CC=C3)C1=O	CCOP(=S)(OCC)ON1C(=O)C2=CC=CC3=C2C(=CC=C3)C1=O
26680-54-6	CAS-RN	DTXSID7027910	Octenylsuccinic anhydride	-	-
26685-57-4	CAS-RN	DTXSID00949501	5,5-Dimethyl-8-(3-methyloctan-2-yl)-2-(prop-2-yn-1-yl)-1,3,4,5-tetrahydro-2H-[1]benzopyrano[4,3-c]pyridin-10-ol	CCCCCC(C)C(C)C1=CC(O)=C2C(OC(C)(C)C3=C2CN(CC#C)CC3)=C1	CCCCCC(C)C(C)C1=CC(O)=C2C(OC(C)(C)C3=C2CN(CC#C)CC3)=C1
2669-32-1	CAS-RN	DTXSID6042101	Lythidathion	CCOC1=NN(CSP(=S)(OC)OC)C(=O)S1	CCOC1=NN(CSP(=S)(OC)OC)C(=O)S1
26717-47-5	CAS-RN	DTXSID1022841	Clofibride	CN(C)C(=O)CCCOC(=O)C(C)(C)OC1=CC=C(Cl)C=C1	CN(C)C(=O)CCCOC(=O)C(C)(C)OC1=CC=C(Cl)C=C1
26735-66-0	CAS-RN	DTXSID00949546	6-Methyl-3,4-diphenyloxan-2-one	CC1CC(C(C(=O)O1)C1=CC=CC=C1)C1=CC=CC=C1	CC1CC(C(C(=O)O1)C1=CC=CC=C1)C1=CC=CC=C1
2674-91-1	CAS-RN	DTXSID4042250	Oxydeprofos	CCS(=O)CC(C)SP(=O)(OC)OC	CCS(=O)CC(C)SP(=O)(OC)OC
26741-53-7	CAS-RN	DTXSID2027911	Bis(2,4-di-tert-butylphenyl) pentaerythritol diphosphite	CC(C)(C)C1=CC(=C(OP2OCC3(CO2)COP(OC2=C(C=C(C=C2)C(C)(C)C)C(C)(C)C)OC3)C=C1)C(C)(C)C	CC(C)(C)C1=CC(=C(OP2OCC3(CO2)COP(OC2=C(C=C(C=C2)C(C)(C)C)C(C)(C)C)OC3)C=C1)C(C)(C)C
26748-41-4	CAS-RN	DTXSID7027912	tert-Butyl perneodecanoate	-	-
2675-77-6	CAS-RN	DTXSID2024793	Chloroneb	COC1=CC(Cl)=C(OC)C=C1Cl	COC1=CC(Cl)=C(OC)C=C1Cl
2675-94-7	CAS-RN	DTXSID10181258	N,N-Diethylacrylamide	CCN(CC)C(=O)C=C	CCN(CC)C(=O)C=C
26750-50-5	CAS-RN	DTXSID0051942	Bis(vinylsulphonylmethyl) ether	C=CS(=O)(=O)COCS(=O)(=O)C=C	C=CS(=O)(=O)COCS(=O)(=O)C=C
26761-45-5	CAS-RN	DTXSID8025705	Glycidyl neodecanoate	-	-
26762-93-6	CAS-RN	DTXSID5051943	Diisopropylphenyl hydroperoxide	-	-
2678-29-7	CAS-RN	DTXSID90181291	Acetic acid, thio-, S,S'-hexamethylene ester	CC(=O)SCCCCCCSC(C)=O	CC(=O)SCCCCCCSC(C)=O
26786-32-3	CAS-RN	DTXSID9047833	Lofepramine hydrochloride	Cl.CN(CCCN1C2=CC=CC=C2CCC2=C1C=CC=C2)CC(=O)C1=CC=C(Cl)C=C1	CN(CCCN1C2=CC=CC=C2CCC2=C1C=CC=C2)CC(=O)C1=CC=C(Cl)C=C1
26787-78-0	CAS-RN	DTXSID3037044	Amoxicillin	[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=C(O)C=C1)C(O)=O	CC1(C)SC2C(NC(=O)C(N)C3=CC=C(O)C=C3)C(=O)N2C1C(O)=O
2680-03-7	CAS-RN	DTXSID0051944	N,N-Dimethylacrylamide	CN(C)C(=O)C=C	CN(C)C(=O)C=C
26807-65-8	CAS-RN	DTXSID7044633	Indapamide	CC1CC2=C(C=CC=C2)N1NC(=O)C1=CC(=C(Cl)C=C1)S(N)(=O)=O	CC1CC2=C(C=CC=C2)N1NC(=O)C1=CC(=C(Cl)C=C1)S(N)(=O)=O
26818-53-1	CAS-RN	DTXSID70949619	N~1~,N~2~-Di(butan-2-yl)ethanebis(thioamide)	CCC(C)NC(=S)C(=S)NC(C)CC	CCC(C)NC(=S)C(=S)NC(C)CC
2682-20-4	CAS-RN	DTXSID2034259	2-Methyl-3(2H)-isothiazolone	CN1SC=CC1=O	CN1SC=CC1=O
26844-12-2	CAS-RN	DTXSID7048370	Indoramin	O=C(NC1CCN(CCC2=CNC3=C2C=CC=C3)CC1)C1=CC=CC=C1	O=C(NC1CCN(CCC2=CNC3=C2C=CC=C3)CC1)C1=CC=CC=C1
26846-51-5	CAS-RN	DTXSID1067257	1(4H)-Naphthalenone, 8-amino-2,6-dibromo-5-hydroxy-4-imino-	NC1=CC(Br)=C(O)C2=C1C(=O)C(Br)=CC2=N	NC1=CC(Br)=C(O)C2=C1C(=O)C(Br)=CC2=N
26859-72-3	CAS-RN	DTXSID00949647	5-(4-Fluorophenyl)-2,5-dihydro-3H-imidazo[2,1-a]isoindol-5-ol	OC1(N2CCN=C2C2=CC=CC=C12)C1=CC=C(F)C=C1	OC1(N2CCN=C2C2=CC=CC=C12)C1=CC=C(F)C=C1
2686-99-9	CAS-RN	DTXSID1040322	3,4,5-Trimethylphenyl methylcarbamate	CNC(=O)OC1=CC(C)=C(C)C(C)=C1	CNC(=O)OC1=CC(C)=C(C)C(C)=C1
26864-56-2	CAS-RN	DTXSID5049021	Penfluridol	OC1(CCN(CCCC(C2=CC=C(F)C=C2)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C(=C1)C(F)(F)F	OC1(CCN(CCCC(C2=CC=C(F)C=C2)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C(=C1)C(F)(F)F
2687-91-4	CAS-RN	DTXSID3044413	1-Ethyl-2-pyrrolidinone	CCN1CCCC1=O	CCN1CCCC1=O
2687-94-7	CAS-RN	DTXSID4036435	1-Octyl-2-pyrrolidone	CCCCCCCCN1CCCC1=O	CCCCCCCCN1CCCC1=O
26896-48-0	CAS-RN	DTXSID9044900	Tricyclodecanedimethanol	OCC1CCC2C3CC(CC3CO)C12	OCC1CCC2C3CC(CC3CO)C12
26907-37-9	CAS-RN	DTXSID90181413	Bis-A-tda	C(NC1=NN=CS1)NC1=NN=CS1	C(NC1=NN=CS1)NC1=NN=CS1
2691-41-0	CAS-RN	DTXSID3024237	Cyclotetramethylenetetranitramine	[O-][N+](=O)N1CN(CN(CN(C1)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O	[O-][N+](=O)N1CN(CN(CN(C1)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O
26921-17-5	CAS-RN	DTXSID3047504	Timolol maleate salt	OC(=O)\C=C/C(O)=O.CC(C)(C)NC[C@H](O)COC1=NSN=C1N1CCOCC1	CC(C)(C)NCC(O)COC1=NSN=C1N1CCOCC1
2694-54-4	CAS-RN	DTXSID4044901	Triallyl trimellitate	C=CCOC(=O)C1=CC=C(C(=O)OCC=C)C(=C1)C(=O)OCC=C	C=CCOC(=O)C1=CC=C(C(=O)OCC=C)C(=C1)C(=O)OCC=C
26944-48-9	CAS-RN	DTXSID001016937	Glibornuride	CC1=CC=C(C=C1)S(=O)(=O)NC(=O)N[C@@H]1[C@H](O)[C@]2(C)CC[C@H]1C2(C)C	CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1C(O)C2(C)CCC1C2(C)C
26957-73-3	CAS-RN	DTXSID5073456	1,3,5-Triazine-2(1H)-thione, tetrahydro-5-(2-hydroxyethyl)-	OCCN1CNC(=S)NC1	OCCN1CNC(=S)NC1
26964-71-6	CAS-RN	DTXSID80181462	Fenaperone hydrochloride	Cl.FC1=CC=C(C=C1)C(=O)CCCN1CCN(CC1)C(=O)OC1CCCCC1	FC1=CC=C(C=C1)C(=O)CCCN1CCN(CC1)C(=O)OC1CCCCC1
2698-41-1	CAS-RN	DTXSID9020297	(2-Chlorobenzylidene)propanedinitrile	ClC1=CC=CC=C1C=C(C#N)C#N	ClC1=CC=CC=C1C=C(C#N)C#N
2700-89-2	NO_MATCH	-	-	-	-
27007-85-8	CAS-RN	DTXSID4023593	Spiclomazine hydrochloride	Cl.ClC1=CC2=C(SC3=C(C=CC=C3)N2CCCN2CCC3(CC2)NC(=O)CS3)C=C1	ClC1=CC2=C(SC3=C(C=CC=C3)N2CCCN2CCC3(CC2)NC(=O)CS3)C=C1
2701-86-2	CAS-RN	DTXSID8041402	2-Chloro-1-(2,5-dichlorophenyl)vinyl diethyl phosphate	CCOP(=O)(OCC)OC(=CCl)C1=CC(Cl)=CC=C1Cl	CCOP(=O)(OCC)OC(=CCl)C1=CC(Cl)=CC=C1Cl
27013-89-4	CAS-RN	DTXSID70181496	Phenol, p-isooctyl-	CC(C)CCCCCC1=CC=C(O)C=C1	CC(C)CCCCCC1=CC=C(O)C=C1
27014-42-2	CAS-RN	DTXSID401013228	Poly(oxy-1,2-ethanediyl), .alpha.,.alpha.',.alpha.'',.alpha.'''-[1,2-ethanediylbis(nitrilodi-2,1-ethanediyl)]tetrakis[.omega.-hydroxy-	-	-
27016-91-7	CAS-RN	DTXSID50181499	D 58SI	CNC(=O)N1C2=C(C=C(C=C2)[N+]([O-])=O)C(=NCC1=O)C1=CC=CC=C1	CNC(=O)N1C2=C(C=C(C=C2)[N+]([O-])=O)C(=NCC1=O)C1=CC=CC=C1
2702-72-9	CAS-RN	DTXSID4027496	2,4-D sodium salt	[Na+].[O-]C(=O)COC1=C(Cl)C=C(Cl)C=C1	OC(=O)COC1=C(Cl)C=C(Cl)C=C1
27022-50-0	CAS-RN	DTXSID50181510	Abbott 40060	FC(F)(F)C1=NN=C2N1C=CC1=CC=CC=C21	FC(F)(F)C1=NN=C2N1C=CC1=CC=CC=C21
27025-41-8	CAS-RN	DTXSID5048972	Oxiglutatione	N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O)C(=O)NCC(O)=O)C(O)=O	NC(CCC(=O)NC(CSSCC(NC(=O)CCC(N)C(O)=O)C(=O)NCC(O)=O)C(=O)NCC(O)=O)C(O)=O
2703-37-9	CAS-RN	DTXSID20871875	S-[2-(Ethanesulfinyl)ethyl] O,O-dimethyl phosphorodithioate	CCS(=O)CCSP(=S)(OC)OC	CCS(=O)CCSP(=S)(OC)OC
2703-61-9	NO_MATCH	-	-	-	-
27035-30-9	CAS-RN	DTXSID70181517	Oxametacin	COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(=O)NO	COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(=O)NO
2705-87-5	CAS-RN	DTXSID8044755	Prop-2-en-1-yl 3-cyclohexylpropanoate	C=CCOC(=O)CCC1CCCCC1	C=CCOC(=O)CCC1CCCCC1
27050-38-0	NO_MATCH	-	-	-	-
27050-40-4	NO_MATCH	-	-	-	-
27050-41-5	CAS-RN	DTXSID20865335	1-Butyl-N-(3,4-dichlorophenyl)pyrrolidin-2-imine	CCCCN1CCCC1=NC1=CC(Cl)=C(Cl)C=C1	CCCCN1CCCC1=NC1=CC(Cl)=C(Cl)C=C1
27060-91-9	CAS-RN	DTXSID6023072	Flutazolam	OCCN1C2=CC=C(Cl)C=C2C2(OCCN2CC1=O)C1=CC=CC=C1F	OCCN1C2=CC=C(Cl)C=C2C2(OCCN2CC1=O)C1=CC=CC=C1F
27076-30-8	CAS-RN	DTXSID4067278	Propanamide, 3-[(2-hydroxyethyl)amino]-	NC(=O)CCNCCO	NC(=O)CCNCCO
27097-43-4	CAS-RN	DTXSID10949855	5-(3-Chlorophenyl)-2,5-dihydro-3H-imidazo[2,1-a]isoindol-5-ol	OC1(N2CCN=C2C2=CC=CC=C12)C1=CC(Cl)=CC=C1	OC1(N2CCN=C2C2=CC=CC=C12)C1=CC(Cl)=CC=C1
27097-44-5	CAS-RN	DTXSID70949856	6-Chloro-5-phenyl-2,5-dihydro-3H-imidazo[2,1-a]isoindol-5-ol	OC1(N2CCN=C2C2=C1C(Cl)=CC=C2)C1=CC=CC=C1	OC1(N2CCN=C2C2=C1C(Cl)=CC=C2)C1=CC=CC=C1
27097-50-3	CAS-RN	DTXSID30949857	7-Fluoro-5-phenyl-2,5-dihydro-3H-imidazo[2,1-a]isoindol-5-ol	OC1(N2CCN=C2C2=C1C=C(F)C=C2)C1=CC=CC=C1	OC1(N2CCN=C2C2=C1C=C(F)C=C2)C1=CC=CC=C1
27114-11-0	CAS-RN	DTXSID50949874	1-(4-Fluorophenyl)-4-(1,2,4,4a,5,6-hexahydro-3H-pyrazino[1,2-a]quinolin-3-yl)butan-2-one--hydrogen chloride (1/2)	Cl.Cl.FC1=CC=C(CC(=O)CCN2CCN3C(CCC4=CC=CC=C34)C2)C=C1	FC1=CC=C(CC(=O)CCN2CCN3C(CCC4=CC=CC=C34)C2)C=C1
27125-91-3	NO_MATCH	-	-	-	-
27138-31-4	CAS-RN	DTXSID6027921	Di(propylene glycol) dibenzoate	CC(COCC(C)OC(=O)C1=CC=CC=C1)OC(=O)C1=CC=CC=C1	CC(COCC(C)OC(=O)C1=CC=CC=C1)OC(=O)C1=CC=CC=C1
27178-16-1	CAS-RN	DTXSID1027924	Diisodecyl hexanedioate	-	-
27199-40-2	CAS-RN	DTXSID6045117	Pifexole	ClC1=C(C=CC=C1)C1=NC(=NO1)C1=CC=NC=C1	ClC1=C(C=CC=C1)C1=NC(=NO1)C1=CC=NC=C1
2720-18-5	CAS-RN	DTXSID30949933	O-(4-Bromo-2,5-dichlorophenyl) O-propan-2-yl methylphosphonothioate	CC(C)OP(C)(=S)OC1=C(Cl)C=C(Br)C(Cl)=C1	CC(C)OP(C)(=S)OC1=C(Cl)C=C(Br)C(Cl)=C1
2720-19-6	CAS-RN	DTXSID90949934	O-(4-Bromo-2,5-dichlorophenyl) O-methyl ethylphosphonothioate	CCP(=S)(OC)OC1=C(Cl)C=C(Br)C(Cl)=C1	CCP(=S)(OC)OC1=C(Cl)C=C(Br)C(Cl)=C1
2720-73-2	CAS-RN	DTXSID2062610	Potassium pentylxanthate	[K+].CCCCCOC([S-])=S	CCCCCOC(S)=S
27203-92-5	CAS-RN	DTXSID90858931	Tramadol	COC1=CC=CC(=C1)[C@@]1(O)CCCC[C@@H]1CN(C)C	COC1=CC=CC(=C1)C1(O)CCCCC1CN(C)C
27205-24-9	CAS-RN	DTXSID10949936	3-(Ethylsulfanyl)butanal	CCSC(C)CC=O	CCSC(C)CC=O
27223-35-4	CAS-RN	DTXSID20865350	Ketazolam	CN1C2=CC=C(Cl)C=C2C2(OC(C)=CC(=O)N2CC1=O)C1=CC=CC=C1	CN1C2=CC=C(Cl)C=C2C2(OC(C)=CC(=O)N2CC1=O)C1=CC=CC=C1
27223-49-0	CAS-RN	DTXSID7058044	Proparthrin	CC(C)=CC1C(C(=O)OCC2=C(C)OC(CC#C)=C2)C1(C)C	CC(C)=CC1C(C(=O)OCC2=C(C)OC(CC#C)=C2)C1(C)C
272451-65-7	CAS-RN	DTXSID4047672	Flubendiamide	CC1=CC(=CC=C1NC(=O)C1=CC=CC(I)=C1C(=O)NC(C)(C)CS(C)(=O)=O)C(F)(C(F)(F)F)C(F)(F)F	CC1=CC(=CC=C1NC(=O)C1=CC=CC(I)=C1C(=O)NC(C)(C)CS(C)(=O)=O)C(F)(C(F)(F)F)C(F)(F)F
27253-26-5	NO_MATCH	-	-	-	-
2726-03-6	CAS-RN	DTXSID50949990	7-Chloro-10-[2-(dimethylamino)ethyl]-5,10-dihydro-11H-dibenzo[b,e][1,4]diazepin-11-one--hydrogen chloride (1/1)	Cl.CN(C)CCN1C2=C(NC3=CC=CC=C3C1=O)C=C(Cl)C=C2	CN(C)CCN1C2=C(NC3=CC=CC=C3C1=O)C=C(Cl)C=C2
2728-04-3	CAS-RN	DTXSID60865298	N,N-Diethyl-2-methylbenzamide	CCN(CC)C(=O)C1=C(C)C=CC=C1	CCN(CC)C(=O)C1=C(C)C=CC=C1
2728-05-4	CAS-RN	DTXSID40876903	BENZAMIDE, N,N-DIETHYL-4-METHYL-	CCN(CC)C(=O)C1=CC=C(C)C=C1	CCN(CC)C(=O)C1=CC=C(C)C=C1
27292-19-9	CAS-RN	DTXSID70181734	9,9-Fluorenedipropionic acid, diethyl ester	CCOC(=O)CCC1(CCC(=O)OCC)C2=CC=CC=C2C2=CC=CC=C12	CCOC(=O)CCC1(CCC(=O)OCC)C2=CC=CC=C2C2=CC=CC=C12
27302-90-5	NO_MATCH	-	-	-	-
27304-13-8	CAS-RN	DTXSID9044166	Oxychlordane	Cl[C@H]1[C@H]2[C@@H]([C@H]3O[C@@]13Cl)[C@@]1(Cl)C(Cl)=C(Cl)[C@]2(Cl)C1(Cl)Cl	ClC1C2C(C3OC13Cl)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl
27310-25-4	CAS-RN	DTXSID7067299	7-Amino-1,3,5-naphthalenetrisulfonic acid	NC1=CC2=C(C=C(C=C2C(=C1)S(O)(=O)=O)S(O)(=O)=O)S(O)(=O)=O	NC1=CC2=C(C=C(C=C2C(=C1)S(O)(=O)=O)S(O)(=O)=O)S(O)(=O)=O
27311-52-0	CAS-RN	DTXSID10181758	2,2'-Methylenebis(4-aminophenol) dihydrochloride	Cl.Cl.NC1=CC(CC2=C(O)C=CC(N)=C2)=C(O)C=C1	NC1=CC(CC2=C(O)C=CC(N)=C2)=C(O)C=C1
27312-93-2	CAS-RN	DTXSID60950032	3-(Diethylamino)-1-[2-(trifluoromethyl)-10H-phenothiazin-10-yl]propan-1-one--hydrogen chloride (1/1)	Cl.CCN(CC)CCC(=O)N1C2=CC=CC=C2SC2=C1C=C(C=C2)C(F)(F)F	CCN(CC)CCC(=O)N1C2=CC=CC=C2SC2=CC=C(C=C12)C(F)(F)F
27314-13-2	CAS-RN	DTXSID8024234	Norflurazon	CNC1=C(Cl)C(=O)N(N=C1)C1=CC=CC(=C1)C(F)(F)F	CN=C1C=NN(C2=CC=CC(=C2)C(F)(F)F)C(=O)C1Cl
27318-86-1	CAS-RN	DTXSID00181762	Floverine [INN:DCF]	COC1=CC(OCCO)=CC(OC)=C1	COC1=CC(OCCO)=CC(OC)=C1
27318-87-2	CAS-RN	DTXSID80950039	3-(3,5-Dimethoxyphenoxy)propane-1,2-diol	COC1=CC(OCC(O)CO)=CC(OC)=C1	COC1=CC(OCC(O)CO)=CC(OC)=C1
27344-41-8	CAS-RN	DTXSID6036467	Disodium 4,4'-bis(2-sulfostyryl)biphenyl	[Na+].[Na+].[O-]S(=O)(=O)C1=CC=CC=C1C=CC1=CC=C(C=C1)C1=CC=C(C=CC2=CC=CC=C2S([O-])(=O)=O)C=C1	OS(=O)(=O)C1=CC=CC=C1C=CC1=CC=C(C=C1)C1=CC=C(C=CC2=CC=CC=C2S(O)(=O)=O)C=C1
2735-04-8	CAS-RN	DTXSID7043829	2,4-Dimethoxyaniline	COC1=CC=C(N)C(OC)=C1	COC1=CC=C(N)C(OC)=C1
